Stock,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Position,PnL
HDFCBANK.NS,2019-11-14,2019-11-20,593.9640502929688,593.7076416015625,LONG,-0.25640869140625
HDFCBANK.NS,2019-11-21,2019-11-22,598.3702392578125,589.69775390625,LONG,-8.6724853515625
HDFCBANK.NS,2019-12-18,2019-12-31,602.5664672851562,593.124755859375,LONG,-9.44171142578125
HDFCBANK.NS,2020-01-14,2020-01-20,601.2377319335938,585.105224609375,LONG,-16.13250732421875
HDFCBANK.NS,2020-02-07,2020-02-18,579.1837768554688,565.6856689453125,LONG,-13.49810791015625
HDFCBANK.NS,2020-05-14,2020-05-28,416.6933898925781,440.7289123535156,SHORT,-24.0355224609375
HDFCBANK.NS,2020-06-17,2020-06-18,456.58160400390625,475.55828857421875,SHORT,-18.9766845703125
HDFCBANK.NS,2020-07-13,2020-07-22,503.67352294921875,525.1679077148438,SHORT,-21.494384765625
HDFCBANK.NS,2020-10-01,2020-10-28,516.1224975585938,563.9838256835938,LONG,47.861328125
HDFCBANK.NS,2020-11-05,2020-12-01,591.772705078125,668.285400390625,LONG,76.5126953125
HDFCBANK.NS,2020-12-31,2021-01-04,669.6841430664062,660.2191772460938,LONG,-9.4649658203125
HDFCBANK.NS,2021-01-11,2021-01-22,676.7478637695312,673.0645141601562,LONG,-3.683349609375
HDFCBANK.NS,2021-02-02,2021-02-18,727.6165161132812,724.7024536132812,LONG,-2.9140625
HDFCBANK.NS,2021-04-26,2021-06-09,654.9970703125,690.1994018554688,LONG,35.20233154296875
HDFCBANK.NS,2021-06-25,2021-07-02,706.4251708984375,696.246826171875,LONG,-10.1783447265625
HDFCBANK.NS,2021-07-06,2021-07-12,721.7846069335938,699.350830078125,LONG,-22.43377685546875
HDFCBANK.NS,2021-07-16,2021-07-19,715.9762573242188,691.825927734375,LONG,-24.15032958984375
HDFCBANK.NS,2021-08-05,2021-09-09,698.3396606445312,737.7280883789062,LONG,39.388427734375
HDFCBANK.NS,2021-09-27,2021-10-04,764.3006591796875,745.7940063476562,LONG,-18.50665283203125
HDFCBANK.NS,2021-10-06,2021-10-26,759.5034790039062,777.3046875,LONG,17.80120849609375
HDFCBANK.NS,2021-12-03,2021-12-17,711.8375854492188,692.7901000976562,LONG,-19.0474853515625
HDFCBANK.NS,2022-01-20,2022-02-04,709.6976318359375,716.7523193359375,SHORT,-7.0546875
HDFCBANK.NS,2022-02-07,2022-02-10,690.4855346679688,717.2696533203125,SHORT,-26.78411865234375
HDFCBANK.NS,2022-02-14,2022-02-15,693.095703125,713.8363647460938,SHORT,-20.74066162109375
HDFCBANK.NS,2022-02-24,2022-03-14,667.5579223632812,678.445556640625,SHORT,-10.88763427734375
HDFCBANK.NS,2022-04-13,2022-05-18,688.98046875,625.125,SHORT,63.85546875
HDFCBANK.NS,2022-05-19,2022-05-20,612.3504028320312,628.4791870117188,SHORT,-16.1287841796875
HDFCBANK.NS,2022-06-13,2022-06-24,631.1673583984375,644.1085205078125,SHORT,-12.941162109375
HDFCBANK.NS,2022-07-18,2022-07-22,641.1349487304688,662.5211791992188,SHORT,-21.38623046875
HDFCBANK.NS,2022-09-14,2022-09-16,727.2984008789062,710.2179565429688,LONG,-17.0804443359375
HDFCBANK.NS,2022-10-17,2022-11-28,688.2369995117188,761.3640747070312,LONG,73.1270751953125
HDFCBANK.NS,2023-01-19,2023-01-31,782.2269287109375,762.9103393554688,LONG,-19.31658935546875
HDFCBANK.NS,2023-02-06,2023-02-20,785.86669921875,780.4427490234375,LONG,-5.4239501953125
HDFCBANK.NS,2023-03-09,2023-03-10,775.8515014648438,755.8450317382812,LONG,-20.0064697265625
HDFCBANK.NS,2023-03-28,2023-05-05,751.82470703125,773.4488525390625,LONG,21.6241455078125
HDFCBANK.NS,2023-06-20,2023-07-11,773.5842895507812,793.2667846679688,LONG,19.6824951171875
HDFCBANK.NS,2023-07-20,2023-07-28,812.6846313476562,790.90869140625,LONG,-21.77593994140625
HDFCBANK.NS,2023-09-21,2023-10-11,747.5254516601562,740.908447265625,SHORT,6.61700439453125
HDFCBANK.NS,2023-10-25,2023-11-06,720.1672973632812,719.2047729492188,SHORT,0.9625244140625
HDFCBANK.NS,2024-04-22,2024-05-23,727.7225952148438,738.17919921875,SHORT,-10.45660400390625
HDFCBANK.NS,2024-08-02,2024-08-05,820.548095703125,799.084228515625,LONG,-21.4638671875
HDFCBANK.NS,2024-08-09,2024-08-14,816.1217651367188,795.1524658203125,LONG,-20.96929931640625
HDFCBANK.NS,2024-08-20,2024-08-23,809.9397583007812,803.6836547851562,LONG,-6.256103515625
HDFCBANK.NS,2024-08-26,2024-10-03,811.0525512695312,831.8487548828125,LONG,20.79620361328125
HDFCBANK.NS,2024-10-21,2024-11-12,854.9446411132812,849.7517700195312,LONG,-5.19287109375
HDFCBANK.NS,2024-11-25,2024-12-17,883.0850830078125,906.65087890625,LONG,23.5657958984375
HDFCBANK.NS,2025-01-23,2025-02-24,823.391845703125,829.4254150390625,LONG,6.0335693359375
HDFCBANK.NS,2025-02-28,2025-03-05,856.7745971679688,835.8052368164062,LONG,-20.9693603515625
HDFCBANK.NS,2025-03-13,2025-04-07,844.014892578125,869.286865234375,LONG,25.27197265625
HDFCBANK.NS,2025-04-15,2025-05-06,922.3037109375,955.3402099609375,LONG,33.0364990234375
HDFCBANK.NS,2025-06-06,2025-06-12,978.58447265625,961.1265869140625,LONG,-17.4578857421875
HDFCBANK.NS,2025-06-25,2025-07-11,979.3263549804688,991.8499755859375,LONG,12.52362060546875
HDFCBANK.NS,2025-07-30,2025-07-31,1012.9000244140625,1009.0999755859375,LONG,-3.800048828125
HDFCBANK.NS,2025-09-10,2025-09-17,965.9000244140625,966.5,LONG,0.5999755859375
INFY.NS,2014-10-30,2014-11-21,380.4175720214844,399.6575622558594,LONG,19.239990234375
INFY.NS,2014-11-25,2014-12-02,414.7959289550781,409.9764099121094,LONG,-4.81951904296875
INFY.NS,2015-01-01,2015-02-02,380.634521484375,411.95257568359375,LONG,31.31805419921875
INFY.NS,2015-02-06,2015-02-23,430.0067138671875,436.77349853515625,LONG,6.76678466796875
INFY.NS,2015-04-10,2015-04-17,430.6718444824219,420.12652587890625,LONG,-10.545318603515625
INFY.NS,2015-06-30,2015-07-16,385.2904357910156,387.1300964355469,SHORT,-1.83966064453125
INFY.NS,2015-09-18,2015-10-13,432.29949951171875,430.3229064941406,LONG,-1.976593017578125
INFY.NS,2015-10-23,2015-11-04,454.22869873046875,449.05401611328125,LONG,-5.1746826171875
INFY.NS,2015-12-01,2015-12-04,426.22210693359375,414.3913879394531,LONG,-11.830718994140625
INFY.NS,2016-01-14,2016-02-09,447.5528869628906,437.5393371582031,LONG,-10.0135498046875
INFY.NS,2016-03-02,2016-03-15,456.6383361816406,448.10595703125,LONG,-8.532379150390625
INFY.NS,2016-03-16,2016-04-07,455.2359313964844,466.7112121582031,LONG,11.47528076171875
INFY.NS,2016-04-20,2016-04-25,491.24169921875,480.2799987792969,LONG,-10.961700439453125
INFY.NS,2016-04-26,2016-04-28,486.71875,477.6333923339844,LONG,-9.085357666015625
INFY.NS,2016-05-26,2016-06-09,487.50872802734375,473.7438659667969,LONG,-13.764862060546875
INFY.NS,2016-07-13,2016-07-15,477.0606384277344,428.6073303222656,LONG,-48.45330810546875
INFY.NS,2016-08-17,2016-08-24,412.9224548339844,422.5531921386719,SHORT,-9.6307373046875
INFY.NS,2016-09-29,2016-10-04,411.28399658203125,419.2762756347656,SHORT,-7.992279052734375
INFY.NS,2016-10-06,2016-10-13,410.5647277832031,420.5351257324219,SHORT,-9.97039794921875
INFY.NS,2016-10-17,2016-10-18,408.566650390625,415.22027587890625,SHORT,-6.65362548828125
INFY.NS,2016-10-27,2016-11-25,405.3147277832031,394.81329345703125,SHORT,10.501434326171875
INFY.NS,2016-12-29,2016-12-30,400.8112487792969,408.1824035644531,SHORT,-7.37115478515625
INFY.NS,2017-01-03,2017-02-08,401.4171142578125,378.25335693359375,SHORT,23.16375732421875
INFY.NS,2017-03-09,2017-03-14,408.56610107421875,417.9568786621094,SHORT,-9.390777587890625
INFY.NS,2017-03-15,2017-03-17,408.72772216796875,420.17828369140625,SHORT,-11.4505615234375
INFY.NS,2017-03-20,2017-05-03,412.5849914550781,377.3647766113281,SHORT,35.22021484375
INFY.NS,2017-06-09,2017-07-04,389.01324462890625,394.5700988769531,SHORT,-5.556854248046875
INFY.NS,2017-08-17,2017-08-18,418.6424560546875,378.6174621582031,LONG,-40.024993896484375
INFY.NS,2017-12-08,2017-12-19,416.5869445800781,417.4602355957031,LONG,0.873291015625
INFY.NS,2017-12-21,2018-01-02,424.9865417480469,428.1675109863281,LONG,3.18096923828125
INFY.NS,2018-01-11,2018-02-01,447.336669921875,475.945068359375,LONG,28.6083984375
INFY.NS,2018-02-28,2018-03-06,487.5877990722656,478.75177001953125,LONG,-8.836029052734375
INFY.NS,2018-03-12,2018-03-19,493.0559387207031,476.83905029296875,LONG,-16.216888427734375
INFY.NS,2018-04-13,2018-04-17,487.1096496582031,467.8780517578125,LONG,-19.231597900390625
INFY.NS,2018-04-20,2018-05-10,490.0202941894531,485.6751403808594,LONG,-4.34515380859375
INFY.NS,2018-05-14,2018-05-18,494.5321044921875,491.9955139160156,LONG,-2.536590576171875
INFY.NS,2018-05-24,2018-06-21,507.7135009765625,526.8092041015625,LONG,19.095703125
INFY.NS,2018-06-26,2018-07-06,540.0369262695312,542.7418212890625,LONG,2.70489501953125
INFY.NS,2018-07-23,2018-07-31,573.0430908203125,576.9100952148438,LONG,3.86700439453125
INFY.NS,2018-08-13,2018-08-21,595.3571166992188,584.8764038085938,LONG,-10.480712890625
INFY.NS,2018-08-31,2018-09-17,609.0287475585938,613.5928344726562,LONG,4.5640869140625
INFY.NS,2018-11-01,2018-11-20,569.6498413085938,548.0327758789062,LONG,-21.6170654296875
INFY.NS,2018-11-28,2018-12-20,569.3935546875,569.9488525390625,LONG,0.5552978515625
INFY.NS,2019-01-07,2019-01-30,573.9219970703125,620.2320556640625,LONG,46.31005859375
INFY.NS,2019-01-31,2019-02-12,640.4395141601562,641.2085571289062,LONG,0.76904296875
INFY.NS,2019-03-20,2019-04-15,631.3825073242188,621.5991821289062,LONG,-9.7833251953125
INFY.NS,2019-05-17,2019-05-21,618.5233154296875,606.048583984375,LONG,-12.4747314453125
INFY.NS,2019-05-28,2019-06-26,622.11181640625,640.5181274414062,LONG,18.40631103515625
INFY.NS,2019-07-15,2019-08-01,675.3082885742188,666.2098999023438,LONG,-9.098388671875
INFY.NS,2019-08-22,2019-09-18,689.4754638671875,719.0664672851562,LONG,29.59100341796875
INFY.NS,2020-01-07,2020-01-13,638.6659545898438,678.7196044921875,SHORT,-40.05364990234375
INFY.NS,2020-02-18,2020-02-26,699.865234375,686.7918090820312,LONG,-13.07342529296875
INFY.NS,2020-05-15,2020-05-22,572.3338623046875,607.4740600585938,SHORT,-35.14019775390625
INFY.NS,2020-06-12,2020-06-26,615.4764404296875,665.4135131835938,SHORT,-49.93707275390625
INFY.NS,2020-09-14,2020-10-23,870.1424560546875,1009.0223388671875,LONG,138.8798828125
INFY.NS,2020-11-14,2020-11-17,1018.8654174804688,1010.10107421875,LONG,-8.76434326171875
INFY.NS,2020-12-07,2021-01-19,1027.8995361328125,1183.5450439453125,LONG,155.6455078125
INFY.NS,2021-03-03,2021-03-25,1207.725830078125,1198.96142578125,LONG,-8.764404296875
INFY.NS,2021-04-05,2021-04-15,1267.3681640625,1223.1868896484375,LONG,-44.1812744140625
INFY.NS,2021-05-21,2021-07-07,1217.568603515625,1421.605712890625,LONG,204.037109375
INFY.NS,2021-08-02,2021-08-26,1482.4368896484375,1569.79931640625,LONG,87.3624267578125
INFY.NS,2021-09-24,2021-09-28,1602.6453857421875,1532.909912109375,LONG,-69.7354736328125
INFY.NS,2021-10-14,2021-10-26,1558.941650390625,1561.7117919921875,LONG,2.7701416015625
INFY.NS,2021-11-09,2021-11-24,1597.2781982421875,1554.6534423828125,LONG,-42.624755859375
INFY.NS,2021-12-09,2022-01-06,1616.4820556640625,1666.302490234375,LONG,49.8204345703125
INFY.NS,2022-01-14,2022-01-19,1768.5557861328125,1711.44775390625,LONG,-57.1080322265625
INFY.NS,2022-02-17,2022-04-05,1581.0533447265625,1705.993896484375,LONG,124.9405517578125
INFY.NS,2022-05-19,2022-05-23,1308.2098388671875,1346.0218505859375,SHORT,-37.81201171875
INFY.NS,2022-05-24,2022-05-27,1320.9052734375,1339.5594482421875,SHORT,-18.6541748046875
INFY.NS,2022-06-15,2022-06-22,1317.4786376953125,1331.4205322265625,SHORT,-13.94189453125
INFY.NS,2022-07-14,2022-07-19,1323.6390380859375,1374.8671875,SHORT,-51.2281494140625
INFY.NS,2022-08-22,2022-09-13,1459.6297607421875,1431.1900634765625,SHORT,28.439697265625
INFY.NS,2022-09-15,2022-09-30,1327.29833984375,1309.373046875,SHORT,17.92529296875
INFY.NS,2022-11-09,2022-11-11,1415.2244873046875,1470.3837890625,SHORT,-55.1593017578125
INFY.NS,2023-04-17,2023-05-02,1178.38623046875,1196.31982421875,SHORT,-17.93359375
INFY.NS,2023-06-22,2023-06-30,1216.290771484375,1267.493408203125,SHORT,-51.20263671875
INFY.NS,2023-07-24,2023-08-09,1268.537353515625,1323.394287109375,SHORT,-54.85693359375
INFY.NS,2023-08-11,2023-08-16,1301.9923095703125,1346.2669677734375,SHORT,-44.274658203125
INFY.NS,2023-10-11,2023-10-12,1418.3018798828125,1390.87353515625,LONG,-27.4283447265625
INFY.NS,2023-11-07,2024-01-01,1350.0411376953125,1491.409423828125,LONG,141.3682861328125
INFY.NS,2024-01-15,2024-02-09,1588.2666015625,1604.85009765625,LONG,16.58349609375
INFY.NS,2024-04-10,2024-04-16,1448.5806884765625,1359.798828125,LONG,-88.7818603515625
INFY.NS,2024-06-04,2024-06-05,1358.84130859375,1394.380859375,SHORT,-35.53955078125
INFY.NS,2024-08-22,2024-08-23,1833.2877197265625,1815.5909423828125,LONG,-17.69677734375
INFY.NS,2024-08-27,2024-09-05,1852.641845703125,1884.866455078125,LONG,32.224609375
INFY.NS,2024-10-08,2024-10-18,1899.8818359375,1832.6539306640625,LONG,-67.2279052734375
INFY.NS,2024-11-11,2024-12-20,1834.291259765625,1895.4803466796875,LONG,61.1890869140625
INFY.NS,2025-01-10,2025-01-16,1939.65869140625,1901.69287109375,LONG,-37.9658203125
INFY.NS,2025-02-03,2025-02-13,1837.447021484375,1817.6751708984375,LONG,-19.7718505859375
INFY.NS,2025-04-03,2025-04-21,1475.7362060546875,1430.8675537109375,SHORT,44.86865234375
INFY.NS,2025-06-03,2025-06-09,1543.0,1572.9000244140625,SHORT,-29.9000244140625
INFY.NS,2025-06-23,2025-07-08,1584.0,1638.699951171875,SHORT,-54.699951171875
INFY.NS,2025-07-10,2025-08-20,1615.800048828125,1496.199951171875,SHORT,119.60009765625
INFY.NS,2025-09-05,2025-09-09,1444.5999755859375,1504.300048828125,SHORT,-59.7000732421875
ICICIBANK.NS,2014-11-21,2014-11-27,288.8827819824219,287.63092041015625,LONG,-1.251861572265625
ICICIBANK.NS,2014-12-01,2014-12-09,293.4646911621094,292.4381408691406,LONG,-1.02655029296875
ICICIBANK.NS,2015-01-02,2015-01-06,302.3697204589844,290.1430358886719,LONG,-12.2266845703125
ICICIBANK.NS,2015-01-19,2015-02-02,301.1177673339844,293.6482849121094,LONG,-7.469482421875
ICICIBANK.NS,2015-03-02,2015-03-16,291.31146240234375,276.622802734375,LONG,-14.68865966796875
ICICIBANK.NS,2015-03-17,2015-03-19,279.4603271484375,275.5795593261719,LONG,-3.880767822265625
ICICIBANK.NS,2015-04-06,2015-04-27,268.1099853515625,252.29464721679688,LONG,-15.815338134765625
ICICIBANK.NS,2015-04-28,2015-05-12,272.7836608886719,257.21875,LONG,-15.564910888671875
ICICIBANK.NS,2015-05-14,2015-05-20,262.8521728515625,266.0235595703125,SHORT,-3.17138671875
ICICIBANK.NS,2015-05-22,2015-05-29,261.72552490234375,264.771728515625,SHORT,-3.04620361328125
ICICIBANK.NS,2015-06-02,2015-06-15,254.1307830810547,254.00161743164062,SHORT,0.1291656494140625
ICICIBANK.NS,2015-07-09,2015-07-13,262.74566650390625,268.6033630371094,SHORT,-5.857696533203125
ICICIBANK.NS,2015-07-21,2015-08-04,264.401123046875,266.6083679199219,SHORT,-2.207244873046875
ICICIBANK.NS,2015-08-12,2015-09-14,247.5922088623047,231.2501678466797,SHORT,16.342041015625
ICICIBANK.NS,2015-10-28,2015-11-27,230.2314453125,229.25514221191406,SHORT,0.9763031005859375
ICICIBANK.NS,2015-12-08,2015-12-22,221.95431518554688,220.34130859375,SHORT,1.613006591796875
ICICIBANK.NS,2016-01-06,2016-01-27,212.31887817382812,201.45249938964844,SHORT,10.866378784179688
ICICIBANK.NS,2016-02-01,2016-02-22,184.38890075683594,168.47134399414062,SHORT,15.917556762695312
ICICIBANK.NS,2016-02-25,2016-02-29,155.3552703857422,161.3402557373047,SHORT,-5.9849853515625
ICICIBANK.NS,2016-04-06,2016-04-18,188.93069458007812,201.3251953125,SHORT,-12.394500732421875
ICICIBANK.NS,2016-04-29,2016-05-25,201.15538024902344,199.49998474121094,SHORT,1.6553955078125
ICICIBANK.NS,2016-06-16,2016-07-04,207.11471557617188,214.99899291992188,SHORT,-7.88427734375
ICICIBANK.NS,2016-08-19,2016-08-25,219.98085021972656,213.95932006835938,LONG,-6.0215301513671875
ICICIBANK.NS,2016-08-29,2016-09-26,217.03506469726562,227.4752655029297,LONG,10.440200805664062
ICICIBANK.NS,2016-10-18,2016-11-04,234.2332305908203,233.7567138671875,LONG,-0.4765167236328125
ICICIBANK.NS,2016-11-08,2016-11-15,245.36659240722656,233.71340942382812,LONG,-11.653182983398438
ICICIBANK.NS,2016-12-09,2016-12-16,232.58705139160156,221.4537353515625,LONG,-11.133316040039062
ICICIBANK.NS,2017-01-02,2017-01-24,218.29136657714844,222.79664611816406,LONG,4.505279541015625
ICICIBANK.NS,2017-01-27,2017-02-15,235.66281127929688,243.24386596679688,LONG,7.5810546875
ICICIBANK.NS,2017-03-16,2017-03-20,246.49290466308594,238.30535888671875,LONG,-8.187545776367188
ICICIBANK.NS,2017-03-29,2017-04-20,244.5001678466797,236.3126220703125,LONG,-8.187545776367188
ICICIBANK.NS,2017-05-04,2017-06-06,258.0160827636719,276.34063720703125,LONG,18.324554443359375
ICICIBANK.NS,2017-07-14,2017-07-28,286.48052978515625,284.46343994140625,LONG,-2.01708984375
ICICIBANK.NS,2017-08-24,2017-09-06,285.9523010253906,283.69500732421875,LONG,-2.257293701171875
ICICIBANK.NS,2017-10-16,2017-10-18,263.42767333984375,252.76564025878906,LONG,-10.662033081054688
ICICIBANK.NS,2017-10-25,2017-11-22,293.6365661621094,306.315673828125,LONG,12.679107666015625
ICICIBANK.NS,2017-12-20,2018-01-02,303.3380126953125,297.4787292480469,LONG,-5.859283447265625
ICICIBANK.NS,2018-01-15,2018-02-02,316.3052673339844,321.87640380859375,LONG,5.571136474609375
ICICIBANK.NS,2018-03-19,2018-04-06,282.9265441894531,269.5750732421875,SHORT,13.351470947265625
ICICIBANK.NS,2018-05-18,2018-06-18,274.80999755859375,281.4377136230469,SHORT,-6.627716064453125
ICICIBANK.NS,2018-06-27,2018-07-23,268.0381774902344,264.67633056640625,SHORT,3.361846923828125
ICICIBANK.NS,2018-10-12,2018-11-21,308.16680908203125,344.2032470703125,LONG,36.03643798828125
ICICIBANK.NS,2018-12-19,2018-12-24,353.6103210449219,340.3438720703125,LONG,-13.266448974609375
ICICIBANK.NS,2018-12-31,2019-01-18,347.483642578125,358.9168395996094,LONG,11.433197021484375
ICICIBANK.NS,2019-02-22,2019-04-03,339.66851806640625,378.3099365234375,LONG,38.64141845703125
ICICIBANK.NS,2019-04-30,2019-05-02,393.1683349609375,381.63861083984375,LONG,-11.52972412109375
ICICIBANK.NS,2019-05-20,2019-06-07,393.3612976074219,401.94830322265625,LONG,8.587005615234375
ICICIBANK.NS,2019-06-21,2019-07-04,415.6488952636719,420.8589782714844,LONG,5.2100830078125
ICICIBANK.NS,2019-07-30,2019-08-02,411.3932189941406,397.127197265625,LONG,-14.266021728515625
ICICIBANK.NS,2019-08-09,2019-08-13,406.3638610839844,396.7887268066406,LONG,-9.57513427734375
ICICIBANK.NS,2019-08-14,2019-08-22,403.60736083984375,386.0045471191406,LONG,-17.602813720703125
ICICIBANK.NS,2019-08-28,2019-08-29,399.4001159667969,391.13067626953125,LONG,-8.269439697265625
ICICIBANK.NS,2019-09-13,2019-09-19,399.8353576660156,373.91473388671875,LONG,-25.920623779296875
ICICIBANK.NS,2019-09-20,2019-10-07,403.8008117675781,402.44671630859375,LONG,-1.354095458984375
ICICIBANK.NS,2019-10-16,2019-11-21,421.0167236328125,481.9012451171875,LONG,60.884521484375
ICICIBANK.NS,2019-11-28,2019-12-02,502.115478515625,494.1361389160156,LONG,-7.979339599609375
ICICIBANK.NS,2019-12-04,2019-12-19,511.8840637207031,522.4747314453125,LONG,10.590667724609375
ICICIBANK.NS,2020-02-06,2020-02-24,523.8287353515625,512.46435546875,LONG,-11.3643798828125
ICICIBANK.NS,2020-05-18,2020-05-28,288.7054748535156,316.1252746582031,SHORT,-27.4197998046875
ICICIBANK.NS,2020-06-29,2020-07-01,331.8420715332031,352.1046447753906,SHORT,-20.2625732421875
ICICIBANK.NS,2020-07-13,2020-07-21,341.9975280761719,366.3706359863281,SHORT,-24.37310791015625
ICICIBANK.NS,2020-07-28,2020-08-11,340.5467529296875,355.29632568359375,SHORT,-14.74957275390625
ICICIBANK.NS,2020-09-04,2020-10-01,360.3257141113281,357.085693359375,SHORT,3.240020751953125
ICICIBANK.NS,2020-11-03,2020-11-23,429.28619384765625,452.8855895996094,LONG,23.599395751953125
ICICIBANK.NS,2020-12-08,2020-12-17,491.7181701660156,493.65252685546875,LONG,1.934356689453125
ICICIBANK.NS,2020-12-31,2021-01-01,517.49365234375,510.19146728515625,LONG,-7.30218505859375
ICICIBANK.NS,2021-01-05,2021-01-15,519.62158203125,525.182861328125,LONG,5.561279296875
ICICIBANK.NS,2021-02-01,2021-02-19,583.9878540039062,603.5733642578125,LONG,19.58551025390625
ICICIBANK.NS,2021-04-22,2021-06-04,560.195068359375,621.6115112304688,LONG,61.41644287109375
ICICIBANK.NS,2021-07-06,2021-07-09,628.9620971679688,617.5975952148438,LONG,-11.364501953125
ICICIBANK.NS,2021-07-12,2021-07-20,625.0449829101562,620.8377685546875,LONG,-4.20721435546875
ICICIBANK.NS,2021-07-23,2021-08-16,654.4474487304688,681.5842895507812,LONG,27.1368408203125
ICICIBANK.NS,2021-08-31,2021-09-13,697.4925537109375,686.1918334960938,LONG,-11.30072021484375
ICICIBANK.NS,2021-10-14,2021-11-04,705.4952392578125,758.6522827148438,LONG,53.15704345703125
ICICIBANK.NS,2021-12-09,2021-12-20,732.36474609375,688.6654052734375,LONG,-43.6993408203125
ICICIBANK.NS,2021-12-28,2022-01-24,713.7403564453125,774.5121459960938,LONG,60.77178955078125
ICICIBANK.NS,2022-06-10,2022-06-27,698.4140625,695.843505859375,SHORT,2.570556640625
ICICIBANK.NS,2022-09-14,2022-09-16,895.9192504882812,887.1365966796875,LONG,-8.78265380859375
ICICIBANK.NS,2022-10-18,2022-11-09,875.2315063476562,888.5028686523438,LONG,13.2713623046875
ICICIBANK.NS,2022-11-21,2022-12-05,899.1395263671875,911.0447387695312,LONG,11.90521240234375
ICICIBANK.NS,2023-01-20,2023-01-27,849.3228759765625,797.4569702148438,LONG,-51.86590576171875
ICICIBANK.NS,2023-02-03,2023-02-23,842.9310302734375,819.462158203125,LONG,-23.4688720703125
ICICIBANK.NS,2023-02-27,2023-03-13,835.7098999023438,808.3863525390625,LONG,-27.32354736328125
ICICIBANK.NS,2023-03-22,2023-05-18,839.4180908203125,923.6331787109375,LONG,84.215087890625
ICICIBANK.NS,2023-05-19,2023-05-22,931.2446899414062,927.39013671875,LONG,-3.85455322265625
ICICIBANK.NS,2023-07-03,2023-08-03,919.7785034179688,941.6861572265625,LONG,21.90765380859375
ICICIBANK.NS,2023-08-28,2023-08-30,954.89794921875,943.4359130859375,LONG,-11.4620361328125
ICICIBANK.NS,2023-09-04,2023-09-06,951.7495727539062,942.0584716796875,LONG,-9.69110107421875
ICICIBANK.NS,2023-09-08,2023-09-21,954.89794921875,943.8294067382812,LONG,-11.06854248046875
ICICIBANK.NS,2023-10-12,2023-10-19,938.86083984375,920.6591796875,LONG,-18.20166015625
ICICIBANK.NS,2023-11-03,2023-11-22,918.7406616210938,907.8688354492188,LONG,-10.871826171875
ICICIBANK.NS,2023-11-24,2023-12-21,914.41162109375,988.2020874023438,LONG,73.79046630859375
ICICIBANK.NS,2024-01-16,2024-01-17,992.777099609375,965.9173583984375,LONG,-26.8597412109375
